ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,data_quality_flag
462467,female,Yes,45,No,doctor,1.0,Low,1.0,Cat_6,A,Complete
461469,male,Yes,38,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
461562,male,Yes,51,Yes,artist,0.0,Average,4.0,Cat_2,C,Complete
467051,female,No,19,No,healthcare,0.0,Low,4.0,Cat_6,D,Complete
465928,female,No,32,Yes,healthcare,6.0,Low,3.0,Cat_6,D,Complete
462491,male,No,31,Yes,artist,1.0,Low,5.0,Cat_6,C,Complete
460642,male,No,19,No,healthcare,13.0,Low,3.0,Cat_3,D,Complete
460988,male,Yes,41,Yes,entertainment,0.0,Average,3.0,Cat_4,C,Complete
460634,female,No,39,No,entertainment,0.0,Low,6.0,Cat_3,D,Complete
461108,male,No,21,No,healthcare,1.0,Low,4.0,Cat_3,D,Complete
464175,female,No,30,No,healthcare,0.0,Low,0.0,Cat_6,D,Complete
463329,male,No,23,No,healthcare,0.0,Low,6.0,Cat_3,D,Complete
466153,male,Yes,65,No,entertainment,0.0,Average,2.0,Cat_6,C,Complete
467027,male,No,31,No,executive,4.0,Low,5.0,Cat_1,D,Complete
459707,female,Yes,74,Yes,lawyer,0.0,Low,0.0,Cat_6,D,Complete
466710,female,Yes,73,No,artist,1.0,High,2.0,Cat_6,C,Complete
465616,male,Yes,42,Yes,doctor,9.0,Low,2.0,Cat_6,C,Complete
463173,male,No,47,Yes,artist,0.0,Low,1.0,Cat_3,B,Complete
465779,female,No,19,No,healthcare,0.0,Low,5.0,Cat_2,D,Complete
465826,male,Yes,45,No,executive,3.0,Low,9.0,Cat_4,D,Complete
463063,female,No,25,No,marketing,0.0,Low,7.0,Cat_2,B,Complete
463575,female,No,28,Yes,entertainment,0.0,Low,3.0,Cat_6,D,Complete
466480,female,Yes,40,Yes,artist,0.0,Average,2.0,Cat_4,C,Complete
463175,female,Unknown,40,No,engineer,1.0,Low,4.0,Cat_3,A,Incomplete
462046,female,No,30,Yes,doctor,8.0,Low,0.0,Cat_4,D,Complete
466075,female,Yes,50,Yes,engineer,1.0,Average,4.0,Cat_4,B,Complete
461723,male,No,26,Yes,healthcare,8.0,Low,2.0,Cat_6,C,Complete
460783,male,Yes,82,Yes,lawyer,0.0,Low,1.0,Cat_6,B,Complete
465962,male,Yes,33,Yes,healthcare,0.0,Low,2.0,Cat_7,A,Complete
462781,male,No,50,No,marketing,1.0,Low,2.0,Cat_7,C,Complete
466020,male,Yes,83,No,lawyer,0.0,Low,1.0,Cat_6,D,Complete
461502,female,No,37,Yes,artist,9.0,Low,1.0,Cat_6,B,Complete
463280,male,Yes,37,Yes,artist,6.0,Average,2.0,Cat_3,A,Complete
466936,male,Yes,55,No,lawyer,1.0,High,3.0,Cat_6,C,Complete
460552,male,Yes,61,Yes,artist,0.0,Low,2.0,Cat_3,C,Complete
459345,female,Yes,39,Yes,artist,3.0,Low,1.0,Cat_6,B,Complete
464256,male,Yes,40,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
467097,male,Yes,55,Yes,artist,2.0,Low,1.0,Cat_6,B,Complete
462571,male,Yes,50,Yes,healthcare,1.0,Average,1.0,Cat_6,D,Complete
463765,male,No,26,Yes,doctor,13.0,Low,3.0,Cat_6,D,Complete
460152,female,No,53,Yes,artist,1.0,Low,1.0,Cat_6,C,Complete
463415,female,No,28,Yes,healthcare,0.0,Low,5.0,Cat_6,B,Complete
459587,female,No,32,Yes,artist,7.0,Low,3.0,Cat_6,A,Complete
460995,female,No,31,Yes,marketing,0.0,Low,1.0,Cat_6,D,Complete
465426,male,No,30,No,healthcare,0.0,Low,4.0,Cat_6,B,Complete
461452,female,No,31,Yes,doctor,0.0,Low,4.0,Cat_3,A,Complete
460797,male,Yes,47,Yes,artist,4.0,Low,1.0,Cat_3,A,Complete
466618,male,Yes,49,Yes,artist,3.0,Average,2.0,Cat_6,C,Complete
462168,male,Yes,37,Yes,executive,1.0,High,3.0,Cat_6,B,Complete
465338,male,Yes,47,Yes,artist,13.0,Average,4.0,Cat_6,C,Complete
463501,male,Yes,52,Yes,executive,0.0,High,2.0,Cat_6,C,Complete
460817,female,No,20,No,entertainment,0.0,Low,7.0,Cat_3,C,Complete
459726,male,Yes,79,No,lawyer,0.0,High,2.0,Cat_6,B,Complete
463516,male,Yes,47,No,executive,1.0,High,6.0,Cat_6,C,Complete
463359,male,No,23,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
463488,female,No,29,No,engineer,9.0,Low,4.0,Cat_4,A,Complete
465872,female,No,33,Yes,engineer,10.0,Low,1.0,Cat_6,A,Complete
460588,male,No,21,No,healthcare,0.0,Low,4.0,Cat_3,D,Complete
460236,male,No,18,No,healthcare,8.0,Low,4.0,Cat_6,D,Complete
460802,male,Yes,70,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
459467,female,Yes,56,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
466953,male,Yes,42,Yes,artist,2.0,Average,2.0,Cat_6,B,Complete
459086,female,No,28,No,healthcare,1.0,Low,2.0,Cat_6,B,Complete
464915,male,Yes,41,Yes,executive,0.0,High,4.0,Cat_4,B,Complete
460827,male,Yes,81,Yes,lawyer,9.0,Low,1.0,Cat_6,D,Complete
464272,male,No,30,Yes,artist,9.0,Low,2.0,Cat_6,A,Complete
461063,male,Yes,53,No,lawyer,0.0,Low,2.0,Cat_6,D,Complete
467302,male,No,26,Yes,executive,9.0,Low,4.0,Cat_6,D,Complete
461935,male,Yes,51,Yes,artist,1.0,Low,3.0,Cat_6,C,Complete
459089,male,No,19,No,artist,9.0,Low,7.0,Cat_7,B,Complete
462365,male,Yes,75,Yes,lawyer,0.0,High,2.0,Cat_6,B,Complete
459628,female,Yes,51,Yes,engineer,0.0,Low,1.0,Cat_6,A,Complete
467332,female,Yes,70,Yes,homemaker,3.0,Low,2.0,Cat_6,B,Complete
460443,female,No,38,Yes,doctor,0.0,Low,1.0,Cat_6,A,Complete
462195,female,No,21,No,healthcare,0.0,Low,4.0,Cat_4,D,Complete
466228,male,Yes,80,No,lawyer,0.0,Low,1.0,Cat_4,B,Complete
461952,female,Yes,19,No,artist,0.0,High,2.0,Cat_4,D,Complete
467589,male,No,33,No,entertainment,1.0,Low,1.0,Cat_6,D,Complete
466107,male,Yes,48,Yes,entertainment,1.0,Average,6.0,Cat_6,C,Complete
462199,female,No,33,No,healthcare,8.0,Low,3.0,,D,Complete
466452,female,No,33,Yes,engineer,0.0,Low,3.0,Cat_1,D,Complete
467074,female,No,31,No,healthcare,1.0,Low,4.0,Cat_6,C,Complete
464233,female,Yes,48,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
462225,male,Yes,49,No,engineer,1.0,Average,8.0,Cat_4,D,Complete
465970,female,Yes,38,No,artist,1.0,Low,1.0,Cat_6,B,Complete
460094,female,No,39,Yes,artist,0.0,Low,1.0,Cat_3,A,Complete
467428,female,Yes,46,Yes,entertainment,2.0,Average,2.0,Cat_6,B,Complete
465623,male,Yes,41,Yes,artist,8.0,Average,2.0,Cat_6,C,Complete
467516,female,Yes,31,No,artist,0.0,High,3.0,Cat_4,A,Complete
462975,male,Yes,37,Yes,entertainment,8.0,Average,2.0,Cat_6,C,Complete
462389,female,Yes,58,No,engineer,1.0,Low,1.0,Cat_6,B,Complete
461556,female,Yes,49,Yes,engineer,1.0,Average,2.0,Cat_6,A,Complete
465964,female,Yes,47,No,marketing,2.0,Low,1.0,Cat_6,D,Complete
460724,male,No,30,Yes,healthcare,1.0,Low,4.0,Cat_6,D,Complete
466787,female,Yes,33,Yes,doctor,0.0,Low,2.0,Cat_6,A,Complete
467256,male,No,33,No,healthcare,0.0,Low,4.0,Cat_2,B,Complete
467414,male,No,27,Yes,healthcare,0.0,Low,1.0,Cat_6,D,Complete
466742,male,Yes,45,No,doctor,8.0,Low,2.0,Cat_3,A,Complete
466017,female,Yes,45,Yes,homemaker,1.0,Low,1.0,Cat_3,B,Complete
463079,female,No,35,No,marketing,0.0,Low,0.0,Cat_3,D,Complete
459679,female,No,21,No,entertainment,1.0,Low,4.0,Cat_6,D,Complete
465930,female,No,36,Yes,artist,9.0,Low,2.0,Cat_6,A,Complete
464821,female,Yes,56,No,Not Provided,0.0,Low,1.0,Cat_4,D,Incomplete
460175,female,No,28,No,artist,0.0,Low,5.0,Cat_2,C,Complete
466725,female,Yes,89,No,lawyer,0.0,High,2.0,Cat_6,A,Complete
465095,male,Yes,48,Yes,executive,1.0,High,4.0,Cat_6,C,Complete
465452,male,Yes,47,No,entertainment,0.0,High,5.0,Cat_6,C,Complete
463473,male,No,23,No,healthcare,0.0,Low,3.0,Cat_6,D,Complete
463213,female,No,18,No,healthcare,3.0,Low,4.0,Cat_6,D,Complete
467653,male,Yes,58,Yes,lawyer,2.0,High,2.0,Cat_6,C,Complete
463218,male,Yes,42,No,entertainment,9.0,Average,3.0,Cat_6,A,Complete
461289,male,No,22,No,healthcare,0.0,Low,3.0,Cat_6,D,Complete
459983,female,Yes,50,Yes,artist,2.0,Low,1.0,Cat_6,B,Complete
465845,female,Yes,40,Yes,entertainment,0.0,Low,2.0,Cat_6,B,Complete
462363,male,Yes,73,No,executive,0.0,High,2.0,Cat_6,D,Complete
460575,female,No,27,No,artist,0.0,Low,0.0,Cat_3,D,Complete
461509,male,Yes,40,Yes,artist,1.0,Average,3.0,Cat_6,B,Complete
460542,female,Yes,81,No,lawyer,1.0,Low,0.0,Cat_3,B,Complete
461148,male,Unknown,37,Yes,artist,1.0,Average,3.0,Cat_3,A,Incomplete
464064,female,Yes,39,No,doctor,0.0,Low,2.0,Cat_6,B,Complete
460545,male,Yes,83,No,lawyer,0.0,High,3.0,Cat_3,D,Complete
459303,male,Yes,55,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
462568,male,Yes,51,Yes,doctor,0.0,Low,3.0,Cat_6,A,Complete
462635,male,Yes,42,No,engineer,5.0,Average,4.0,Cat_4,A,Complete
464456,male,Yes,27,Yes,artist,1.0,Low,4.0,Cat_6,C,Complete
465106,male,Yes,53,Yes,executive,1.0,High,2.0,Cat_6,C,Complete
467605,female,Yes,40,Yes,engineer,1.0,Average,7.0,Cat_6,A,Complete
466116,male,Yes,62,Yes,artist,0.0,Average,9.0,Cat_3,C,Complete
461388,male,No,21,No,healthcare,0.0,Low,5.0,Cat_2,D,Complete
466155,male,Yes,40,Yes,entertainment,1.0,Average,2.0,,A,Complete
467176,male,No,27,No,healthcare,1.0,Low,3.0,Cat_3,A,Complete
459400,female,Yes,84,No,lawyer,0.0,High,2.0,Cat_6,B,Complete
466784,male,No,26,No,doctor,4.0,Low,0.0,Cat_6,D,Complete
460320,male,No,26,No,artist,11.0,Low,4.0,Cat_6,C,Complete
466454,male,No,33,Yes,entertainment,1.0,Low,1.0,Cat_6,A,Complete
467028,male,No,27,Yes,artist,0.0,Low,1.0,Cat_6,D,Complete
464827,female,Yes,46,No,entertainment,9.0,Average,5.0,Cat_4,D,Complete
465463,female,No,28,No,doctor,0.0,Low,5.0,Cat_2,A,Complete
464501,female,No,25,No,healthcare,1.0,Low,3.0,Cat_6,A,Complete
460659,female,Yes,47,Yes,marketing,0.0,Average,3.0,Cat_6,A,Complete
463715,female,No,32,No,artist,3.0,Low,4.0,Cat_6,C,Complete
461028,female,No,21,No,healthcare,6.0,Low,4.0,Cat_4,D,Complete
466766,male,Yes,73,Yes,lawyer,1.0,High,4.0,Cat_6,C,Complete
462475,male,Yes,35,Yes,artist,0.0,Average,2.0,Cat_6,B,Complete
465770,male,No,52,Yes,artist,1.0,Low,1.0,Cat_6,B,Complete
466823,male,Yes,40,Yes,artist,1.0,Low,2.0,Cat_6,B,Complete
463505,male,No,31,Yes,healthcare,0.0,Low,1.0,Cat_6,D,Complete
467083,female,Yes,88,Yes,lawyer,1.0,High,2.0,Cat_6,A,Complete
467675,female,No,39,No,Not Provided,0.0,Low,1.0,Cat_6,A,Incomplete
464080,female,No,41,Yes,artist,1.0,Low,2.0,Cat_6,C,Complete
462287,female,Yes,73,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
466503,male,Yes,45,Yes,artist,7.0,Average,5.0,Cat_6,B,Complete
461847,male,Yes,41,No,entertainment,0.0,Low,4.0,Cat_6,A,Complete
461447,male,Yes,75,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
459982,male,No,39,Yes,entertainment,9.0,Low,2.0,Cat_6,A,Complete
463316,female,Yes,89,No,lawyer,0.0,High,2.0,Cat_6,A,Complete
466758,male,Yes,45,Yes,doctor,0.0,Low,1.0,Cat_6,A,Complete
464307,female,Yes,50,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
461344,male,Yes,43,No,healthcare,6.0,High,2.0,Cat_7,B,Complete
463353,male,Yes,50,Yes,executive,4.0,Average,4.0,Cat_2,B,Complete
467349,female,No,53,No,entertainment,0.0,Low,0.0,Cat_6,D,Complete
462607,female,Unknown,37,No,engineer,2.0,Average,3.0,Cat_4,D,Incomplete
464324,male,Yes,76,Yes,lawyer,1.0,Low,1.0,Cat_3,D,Complete
462108,female,Yes,27,Yes,homemaker,0.0,Average,2.0,Cat_6,A,Complete
459288,male,Yes,41,Yes,artist,1.0,Low,2.0,Cat_6,A,Complete
460050,male,Yes,50,Yes,entertainment,3.0,Low,2.0,Cat_6,A,Complete
464994,male,Yes,56,Yes,executive,8.0,High,5.0,Cat_6,C,Complete
464903,male,Yes,28,No,entertainment,0.0,Average,2.0,Cat_4,A,Complete
461251,female,No,46,Yes,marketing,0.0,Low,0.0,Cat_6,D,Complete
463165,female,Yes,72,Yes,doctor,1.0,Average,2.0,Cat_6,A,Complete
460419,female,Yes,41,No,doctor,0.0,Low,1.0,Cat_7,A,Complete
465981,male,No,28,No,artist,0.0,Low,2.0,Cat_6,A,Complete
465281,female,Yes,27,Yes,artist,8.0,Average,2.0,Cat_6,C,Complete
463781,female,No,32,No,healthcare,2.0,Low,4.0,Cat_4,D,Complete
466569,female,No,20,No,doctor,9.0,Low,4.0,Cat_6,A,Complete
466547,male,Yes,45,Yes,executive,1.0,Low,5.0,Cat_6,B,Complete
464631,male,No,59,Yes,artist,1.0,Low,2.0,Cat_6,C,Complete
465957,female,No,46,Yes,marketing,1.0,Low,1.0,Cat_6,D,Complete
459848,male,Yes,46,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
461642,male,No,41,Yes,artist,9.0,Low,2.0,Cat_6,A,Complete
467259,male,Yes,70,Yes,lawyer,1.0,High,2.0,Cat_6,B,Complete
459388,female,Unknown,25,Yes,homemaker,0.0,Low,1.0,Cat_6,D,Incomplete
463439,male,Yes,42,Yes,artist,9.0,Average,3.0,Cat_6,B,Complete
464764,female,Yes,60,No,engineer,1.0,High,9.0,Cat_4,A,Complete
467073,male,No,37,Yes,engineer,9.0,Low,1.0,Cat_6,D,Complete
460480,male,No,18,No,healthcare,0.0,Low,7.0,Cat_3,D,Complete
464419,male,Yes,52,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
463686,female,No,32,No,artist,2.0,Low,4.0,Cat_2,A,Complete
459411,male,Yes,74,No,lawyer,8.0,Low,1.0,Cat_6,A,Complete
463774,male,Yes,29,Yes,healthcare,1.0,Average,2.0,Cat_6,A,Complete
463671,male,Yes,37,Yes,entertainment,0.0,Average,3.0,Cat_6,C,Complete
466986,male,Yes,45,No,entertainment,1.0,Average,3.0,Cat_6,B,Complete
465508,male,No,22,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
463284,female,Yes,60,Yes,engineer,0.0,Low,0.0,Cat_3,B,Complete
465351,female,Yes,51,Yes,artist,8.0,Average,2.0,Cat_6,B,Complete
464001,male,Yes,59,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
459483,male,Yes,55,Yes,artist,1.0,Average,2.0,Cat_7,A,Complete
466013,male,No,22,No,healthcare,2.0,Low,3.0,Cat_4,D,Complete
459763,male,No,18,No,artist,0.0,Low,4.0,Cat_4,D,Complete
466490,female,Yes,84,No,lawyer,0.0,High,2.0,Cat_6,B,Complete
463024,male,No,35,Yes,artist,0.0,Low,1.0,Cat_6,A,Complete
463665,male,Yes,50,Yes,entertainment,0.0,Average,3.0,Cat_6,C,Complete
463459,male,Yes,73,Yes,artist,5.0,High,3.0,Cat_6,C,Complete
462756,female,No,23,No,engineer,1.0,Low,4.0,Cat_6,B,Complete
461414,male,No,30,Yes,entertainment,0.0,Low,5.0,Cat_3,D,Complete
463915,female,No,21,Yes,healthcare,0.0,Low,5.0,Cat_2,D,Complete
463543,male,No,18,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
462768,male,Yes,46,Yes,artist,0.0,Average,3.0,Cat_6,B,Complete
461876,male,No,32,Yes,entertainment,9.0,Low,2.0,Cat_6,D,Complete
462135,female,No,36,Yes,healthcare,6.0,Low,3.0,Cat_2,D,Complete
458998,male,Yes,37,No,doctor,9.0,Low,2.0,Cat_6,D,Complete
466432,male,No,42,Yes,entertainment,1.0,Low,1.0,Cat_7,A,Complete
464722,male,Yes,35,Yes,doctor,1.0,Low,0.0,Cat_4,D,Complete
460389,female,Yes,42,Yes,healthcare,9.0,Average,2.0,Cat_6,D,Complete
460663,female,No,33,No,homemaker,9.0,Low,1.0,Cat_6,D,Complete
463484,female,Yes,35,No,engineer,1.0,High,2.0,,D,Complete
467771,female,Yes,59,Yes,artist,0.0,Average,5.0,Cat_6,C,Complete
462084,male,Yes,70,Yes,artist,1.0,Low,1.0,Cat_6,B,Complete
463621,male,Yes,53,No,entertainment,1.0,Low,1.0,Cat_6,A,Complete
467021,female,Yes,80,No,lawyer,1.0,High,2.0,Cat_6,D,Complete
459056,male,Yes,56,No,executive,0.0,High,3.0,Cat_6,B,Complete
467563,male,Yes,39,Yes,artist,0.0,Average,2.0,Cat_2,C,Complete
459820,female,Yes,73,Yes,artist,0.0,Average,3.0,Cat_3,C,Complete
467306,female,Yes,58,Yes,artist,0.0,Average,5.0,Cat_6,C,Complete
464865,female,No,30,No,homemaker,8.0,Low,9.0,Cat_4,A,Complete
463585,female,No,23,No,healthcare,0.0,Low,3.0,Cat_6,D,Complete
466186,male,Yes,59,Yes,artist,9.0,Average,4.0,Cat_6,C,Complete
459619,female,Yes,56,Yes,doctor,0.0,Low,2.0,Cat_6,D,Complete
466699,female,Yes,40,Yes,artist,8.0,Low,1.0,Cat_6,B,Complete
465517,female,Yes,68,Yes,artist,1.0,Low,2.0,Cat_6,A,Complete
459237,male,No,29,Yes,artist,1.0,Low,6.0,Cat_6,A,Complete
461757,female,Yes,55,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
466309,male,No,21,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
466532,female,No,19,No,engineer,1.0,Low,4.0,Cat_6,D,Complete
460832,female,Yes,41,No,healthcare,1.0,Average,4.0,Cat_6,D,Complete
461531,male,No,41,Yes,artist,4.0,Low,1.0,Cat_3,A,Complete
467304,male,No,33,No,doctor,1.0,Low,2.0,Cat_3,C,Complete
463124,male,Yes,31,No,artist,0.0,Average,2.0,Cat_6,B,Complete
461463,male,No,41,Yes,artist,6.0,Low,1.0,Cat_3,B,Complete
464566,male,Yes,35,Yes,executive,0.0,High,4.0,Cat_6,A,Complete
462070,male,Yes,41,Yes,entertainment,9.0,Average,2.0,Cat_6,B,Complete
464162,male,Yes,81,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
466554,male,No,26,No,healthcare,0.0,Low,3.0,Cat_6,D,Complete
462793,male,Yes,42,No,executive,3.0,High,5.0,Cat_6,B,Complete
465657,female,Yes,53,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
460530,female,Yes,33,Yes,entertainment,3.0,Average,3.0,Cat_4,D,Complete
464045,male,Yes,39,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
465633,male,Yes,83,Yes,executive,0.0,High,2.0,Cat_6,B,Complete
462905,female,No,25,No,artist,6.0,Low,3.0,Cat_6,C,Complete
466254,male,No,40,Yes,entertainment,0.0,Low,2.0,Cat_2,A,Complete
460617,female,No,22,No,healthcare,0.0,Low,4.0,Cat_3,D,Complete
465468,female,Yes,37,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
466125,female,Yes,65,Yes,artist,0.0,Low,2.0,Cat_6,B,Complete
465207,male,Yes,49,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
463332,female,Yes,38,Yes,engineer,1.0,Low,2.0,Cat_6,C,Complete
459924,female,Yes,65,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
466143,female,Yes,48,No,engineer,0.0,Average,5.0,,C,Complete
466375,male,Yes,52,Yes,entertainment,1.0,Low,4.0,Cat_2,C,Complete
462951,male,Yes,73,Yes,lawyer,2.0,Low,1.0,Cat_6,D,Complete
465654,female,No,48,Yes,engineer,1.0,Low,1.0,Cat_6,B,Complete
460987,male,No,25,Yes,doctor,8.0,Low,2.0,Cat_6,D,Complete
461681,male,No,31,Yes,healthcare,9.0,Low,3.0,Cat_7,D,Complete
462820,male,No,25,No,entertainment,8.0,Low,9.0,Cat_6,C,Complete
467518,male,No,21,No,doctor,0.0,Low,0.0,Cat_6,D,Complete
467525,male,No,20,No,healthcare,0.0,Low,4.0,Cat_6,D,Complete
465876,male,No,25,No,executive,0.0,Low,3.0,Cat_6,A,Complete
464199,male,Yes,25,Yes,artist,8.0,Low,2.0,Cat_7,A,Complete
462746,male,No,29,No,entertainment,1.0,Low,3.0,Cat_6,B,Complete
463261,female,Yes,72,No,entertainment,7.0,Average,3.0,Cat_6,B,Complete
467548,male,Yes,48,Yes,artist,0.0,High,2.0,Cat_6,B,Complete
460924,male,No,28,No,doctor,1.0,Low,5.0,Cat_2,D,Complete
463368,female,Yes,42,Yes,artist,3.0,High,3.0,Cat_2,C,Complete
459957,female,Yes,32,Yes,artist,8.0,Low,3.0,Cat_6,A,Complete
459191,male,Yes,49,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
462479,female,Yes,55,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
466570,female,Yes,40,Yes,artist,0.0,Average,3.0,Cat_6,A,Complete
459407,female,No,37,Yes,doctor,0.0,Low,3.0,Cat_6,A,Complete
467331,male,No,27,No,healthcare,3.0,Low,4.0,Cat_6,D,Complete
463377,female,Yes,32,Yes,homemaker,4.0,High,2.0,Cat_3,B,Complete
467456,male,Yes,36,No,executive,7.0,High,4.0,Cat_6,A,Complete
463058,female,No,28,Yes,homemaker,11.0,Low,1.0,,D,Complete
467401,male,Yes,72,No,entertainment,0.0,Average,0.0,Cat_1,C,Complete
464029,male,No,18,No,entertainment,1.0,Low,4.0,Cat_6,D,Complete
466056,female,No,36,Yes,artist,1.0,Low,1.0,Cat_4,B,Complete
467130,female,Yes,29,No,homemaker,0.0,High,3.0,Cat_3,A,Complete
465002,female,Yes,88,Yes,lawyer,1.0,High,2.0,Cat_6,C,Complete
463155,female,No,38,Yes,engineer,0.0,Low,1.0,Cat_6,D,Complete
459651,male,Yes,87,Yes,lawyer,0.0,Low,1.0,Cat_6,B,Complete
459961,male,Yes,51,Yes,artist,8.0,Low,3.0,Cat_2,A,Complete
466109,male,Yes,51,Yes,entertainment,1.0,Average,4.0,Cat_6,B,Complete
461543,male,No,31,No,artist,3.0,Low,2.0,Cat_6,A,Complete
459502,female,Yes,47,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
459864,female,Yes,70,No,artist,0.0,High,2.0,Cat_6,A,Complete
460441,male,No,31,No,healthcare,0.0,Low,4.0,Cat_6,B,Complete
461942,male,No,29,Yes,healthcare,0.0,Low,6.0,Cat_6,D,Complete
462755,female,No,20,No,healthcare,0.0,Low,0.0,Cat_6,D,Complete
465098,female,No,41,Yes,artist,1.0,Low,0.0,Cat_4,A,Complete
459872,male,Yes,68,No,entertainment,4.0,Average,2.0,Cat_6,A,Complete
462053,male,Yes,28,Yes,artist,0.0,Low,2.0,Cat_6,B,Complete
467040,male,No,32,Yes,doctor,0.0,Low,4.0,Cat_3,D,Complete
465079,male,Yes,75,Yes,lawyer,1.0,Low,1.0,Cat_6,A,Complete
467697,female,No,39,Yes,healthcare,0.0,Low,1.0,Cat_6,A,Complete
466555,male,No,18,No,healthcare,1.0,Low,3.0,Cat_6,D,Complete
463457,female,Yes,42,Yes,artist,2.0,Average,2.0,Cat_6,B,Complete
462653,male,Yes,48,Yes,executive,0.0,Average,4.0,Cat_4,A,Complete
461390,female,Yes,70,Yes,artist,0.0,High,2.0,Cat_6,C,Complete
460217,male,Yes,45,Yes,artist,1.0,Average,2.0,Cat_6,B,Complete
463684,female,No,29,Yes,healthcare,0.0,Low,4.0,Cat_6,A,Complete
463764,male,Yes,50,Yes,entertainment,1.0,Average,3.0,Cat_6,C,Complete
465310,female,No,22,No,healthcare,0.0,Low,6.0,Cat_4,D,Complete
462489,male,Yes,46,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
465677,male,Yes,39,No,artist,0.0,Low,2.0,Cat_4,A,Complete
459737,female,Yes,81,Yes,lawyer,8.0,High,2.0,Cat_6,C,Complete
465357,female,Yes,49,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
462159,male,No,43,Yes,doctor,1.0,Low,0.0,Cat_6,A,Complete
461747,male,Yes,66,Yes,artist,1.0,High,2.0,Cat_6,B,Complete
465940,female,No,53,Yes,artist,0.0,Low,2.0,,A,Complete
464323,female,No,29,Yes,artist,12.0,Low,1.0,Cat_6,A,Complete
467248,female,Yes,86,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
463265,male,Yes,70,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
459946,female,Yes,36,Yes,artist,1.0,Average,2.0,Cat_6,B,Complete
463161,male,No,35,Yes,artist,1.0,Low,2.0,Cat_3,A,Complete
460790,female,Yes,42,Yes,artist,0.0,High,2.0,Cat_2,C,Complete
463118,female,Yes,49,Yes,doctor,0.0,High,3.0,Cat_6,B,Complete
460864,female,No,20,No,artist,0.0,Low,3.0,Cat_6,D,Complete
461039,female,Yes,27,No,engineer,1.0,Average,9.0,Cat_3,D,Complete
460299,male,Yes,56,Yes,artist,4.0,Low,1.0,Cat_6,B,Complete
462378,male,Yes,67,No,artist,1.0,Low,1.0,Cat_6,B,Complete
463081,female,Yes,51,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
460923,male,Yes,49,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
462120,male,Yes,51,No,artist,1.0,Low,3.0,Cat_3,A,Complete
463980,female,No,26,Yes,artist,1.0,Low,9.0,Cat_6,C,Complete
461464,male,No,59,Yes,entertainment,0.0,Low,3.0,Cat_6,B,Complete
466695,female,Yes,31,Yes,entertainment,1.0,Low,1.0,Cat_6,A,Complete
465833,male,Yes,43,No,executive,1.0,High,3.0,Cat_4,A,Complete
467490,male,Yes,59,No,executive,7.0,Average,5.0,Cat_6,B,Complete
459765,female,No,35,Yes,engineer,4.0,Low,1.0,Cat_6,A,Complete
467570,male,No,18,No,healthcare,14.0,Low,0.0,Cat_6,D,Complete
464561,female,No,48,Yes,entertainment,9.0,Low,2.0,Cat_6,A,Complete
459409,female,Yes,88,Yes,lawyer,1.0,High,2.0,Cat_6,B,Complete
462864,female,No,30,Yes,healthcare,12.0,Low,6.0,Cat_6,D,Complete
461009,female,No,22,No,healthcare,6.0,Low,3.0,Cat_3,D,Complete
459117,male,Yes,66,Yes,artist,1.0,High,2.0,Cat_6,C,Complete
464131,female,Yes,81,No,engineer,0.0,High,2.0,Cat_6,B,Complete
464079,female,Yes,36,No,doctor,14.0,Average,2.0,Cat_6,A,Complete
462478,male,Yes,30,No,doctor,0.0,Average,2.0,Cat_4,A,Complete
